"","n.train","prediction.class","metric.type","dataset","value","min","max","sd","class.prop"
"179",4000,"ntmaj10env","Detection.Rate","Minimal",0.9317225,0.9268,0.93575,0.00176227835485772,12.1614
"180",4000,"ntmaj10env","Detection.Rate","Standard",0.931913,0.9268,0.93595,0.00180477229320018,12.1522
"181",4000,"ntmaj10env","F1","Custom",0.985495991288818,0.983954957574476,0.98685562257988,0.000612294196179822,12.1379
"182",4000,"ntmaj10env","F1","Minimal",0.985017056496317,0.983263931252155,0.986617394747261,0.00063916837349045,12.1614
"183",4000,"ntmaj10env","F1","Standard",0.984961216915039,0.983067016455998,0.986646176673202,0.000663779127118155,12.1522
"184",4000,"ntmaj10env","Kappa","Custom",0.729114765947257,0.701570355657625,0.756743162992335,0.0117091443862417,12.1379
"185",4000,"ntmaj10env","Kappa","Minimal",0.723211309681603,0.681398065873183,0.751759482096903,0.0120309416872789,12.1614
"186",4000,"ntmaj10env","Kappa","Standard",0.72092630346317,0.692413716637708,0.763486701570524,0.012332666239321,12.1522
"187",4000,"ntmaj10env","McnemarPValue","Custom",3.54570868838506e-09,3.65956637400567e-10,1.67286422957735e-08,3.05799966185031e-09,12.1379
"188",4000,"ntmaj10env","McnemarPValue","Minimal",5.95840709378859e-09,5.2744847474886e-10,2.89031457700732e-08,5.09507908920838e-09,12.1614
"189",4000,"ntmaj10env","McnemarPValue","Standard",6.67628128349508e-09,3.88793269889634e-10,3.96413781337965e-08,6.08681910382285e-09,12.1522
"190",4000,"ntmaj10env","Neg.Pred.Value","Custom",0.858873750409589,0.819116135662898,0.892070484581497,0.0143652701845143,12.1379
"191",4000,"ntmaj10env","Neg.Pred.Value","Minimal",0.842775493961987,0.800792864222002,0.876728110599079,0.0149474786887143,12.1614
"192",4000,"ntmaj10env","Neg.Pred.Value","Standard",0.844310256151445,0.813291139240507,0.874439461883407,0.0158867012459466,12.1522
"193",4000,"ntmaj10env","Pos.Pred.Value","Custom",0.978083510245285,0.974434046112825,0.981709554006603,0.00135870902665052,12.1379
